# Generated by QuTiP: 401x2 real matrix in decimal format [',' separated values].
5.3500000000,0.0086649049
5.4000000000,0.0085064320
5.4500000000,0.0083522563
5.5000000000,0.0082022242
5.5500000000,0.0080561888
5.6000000000,0.0079140097
5.6500000000,0.0077755528
5.7000000000,0.0076406895
5.7500000000,0.0075092968
5.8000000000,0.0073812568
5.8500000000,0.0072564568
5.9000000000,0.0071347886
5.9500000000,0.0070161484
6.0000000000,0.0069004369
6.0500000000,0.0067875586
6.1000000000,0.0066774219
6.1500000000,0.0065699390
6.2000000000,0.0064650255
6.2500000000,0.0063626002
6.3000000000,0.0062625853
6.3500000000,0.0061649058
6.4000000000,0.0060694898
6.4500000000,0.0059762679
6.5000000000,0.0058851735
6.5500000000,0.0057961425
6.6000000000,0.0057091131
6.6500000000,0.0056240260
6.7000000000,0.0055408237
6.7500000000,0.0054594512
6.8000000000,0.0053798552
6.8500000000,0.0053019846
6.9000000000,0.0052257899
6.9500000000,0.0051512233
7.0000000000,0.0050782390
7.0500000000,0.0050067925
7.1000000000,0.0049368410
7.1500000000,0.0048683432
7.2000000000,0.0048012591
7.2500000000,0.0047355500
7.3000000000,0.0046711789
7.3500000000,0.0046081095
7.4000000000,0.0045463071
7.4500000000,0.0044857381
7.5000000000,0.0044263699
7.5500000000,0.0043681709
7.6000000000,0.0043111108
7.6500000000,0.0042551600
7.7000000000,0.0042002900
7.7500000000,0.0041464732
7.8000000000,0.0040936829
7.8500000000,0.0040418930
7.9000000000,0.0039910786
7.9500000000,0.0039412153
8.0000000000,0.0038922796
8.0500000000,0.0038442486
8.1000000000,0.0037971002
8.1500000000,0.0037508129
8.2000000000,0.0037053659
8.2500000000,0.0036607390
8.3000000000,0.0036169126
8.3500000000,0.0035738677
8.4000000000,0.0035315859
8.4500000000,0.0034900492
8.5000000000,0.0034492402
8.5500000000,0.0034091421
8.6000000000,0.0033697385
8.6500000000,0.0033310134
8.7000000000,0.0032929514
8.7500000000,0.0032555374
8.8000000000,0.0032187568
8.8500000000,0.0031825954
8.9000000000,0.0031470394
8.9500000000,0.0031120754
9.0000000000,0.0030776903
9.0500000000,0.0030438714
9.1000000000,0.0030106064
9.1500000000,0.0029778833
9.2000000000,0.0029456903
9.2500000000,0.0029140161
9.3000000000,0.0028828495
9.3500000000,0.0028521799
9.4000000000,0.0028219967
9.4500000000,0.0027922897
9.5000000000,0.0027630489
9.5500000000,0.0027342647
9.6000000000,0.0027059276
9.6500000000,0.0026780283
9.7000000000,0.0026505580
9.7500000000,0.0026235078
9.8000000000,0.0025968693
9.8500000000,0.0025706342
9.9000000000,0.0025447943
9.9500000000,0.0025193418
10.0000000000,0.0024942689
